16853072,48.80092918,2.13195378,131.794,155.755,0.18,-2.457
16893076,48.80092717,2.13195514,131.8,155.748,0.198,-2.43
16932966,48.80092516,2.13195649,131.805,155.746,0.209,-2.42
16972965,48.80092304,2.13195803,131.81,155.746,0.217,-2.407
17013612,48.80092103,2.13195939,131.815,155.746,0.2,-2.402
17053031,48.80091904,2.13196075,131.82,155.751,0.182,-2.398
17093017,48.80091704,2.1319621,131.826,155.761,0.167,-2.389
17133003,48.80091505,2.13196346,131.831,155.766,0.143,-2.375
17173022,48.80091306,2.13196481,131.837,155.766,0.118,-2.36
17213590,48.80091107,2.13196616,131.842,155.766,0.101,-2.345
17252983,48.80090909,2.13196751,131.847,155.761,0.102,-2.34
17293021,48.8009071,2.13196886,131.851,155.757,0.108,-2.348
17332964,48.80090512,2.1319702,131.856,155.753,0.1,-2.356
17372974,48.80090314,2.13197154,131.86,155.757,0.112,-2.348
17413519,48.80090108,2.13197304,131.863,155.767,0.136,-2.353
17453035,48.80089911,2.13197438,131.868,155.775,0.141,-2.34
17492991,48.80089714,2.13197571,131.873,155.776,0.118,-2.338
17532978,48.80089517,2.13197705,131.878,155.782,0.114,-2.337
17572992,48.80089321,2.13197838,131.883,155.782,0.111,-2.309
17613517,48.80089124,2.13197972,131.887,155.775,0.093,-2.302
17652989,48.80088928,2.13198105,131.892,155.772,0.079,-2.263
17693063,48.80088733,2.13198238,131.897,155.787,0.085,-2.213
17732970,48.80088538,2.13198371,131.901,155.781,0.057,-2.249
17772973,48.80088343,2.13198503,131.905,155.791,0.071,-2.258
17813526,48.80088148,2.13198635,131.91,155.796,0.065,-2.302
17853001,48.80087954,2.13198767,131.915,155.791,0.07,-2.339
17893017,48.80087733,2.1319893,131.913,155.794,0.073,-2.325
17932957,48.8008754,2.13199062,131.918,155.789,0.073,-2.339
17972974,48.80087346,2.13199193,131.922,155.789,0.075,-2.342
18013564,48.80087152,2.13199325,131.926,155.791,0.064,-2.349
18053002,48.80086959,2.13199456,131.929,155.792,0.05,-2.378
18093048,48.80086766,2.13199588,131.933,155.8,0.052,-2.42
18132985,48.80086574,2.13199719,131.935,155.796,0.019,-2.453
18172964,48.80086382,2.13199849,131.94,155.796,0.013,-2.495
18213514,48.8008619,2.1319998,131.944,155.794,-0.011,-2.451
18253021,48.80085999,2.1320011,131.951,155.785,0.003,-2.438
18293054,48.80085808,2.13200239,131.956,155.779,-0.017,-2.406
18332958,48.80085603,2.13200379,131.96,155.77,-0.026,-2.404
18373019,48.80085413,2.13200508,131.965,155.776,-0.041,-2.43
18413513,48.80085223,2.13200638,131.969,155.778,-0.045,-2.432
18453002,48.80085033,2.13200767,131.974,155.778,-0.059,-2.444
18492996,48.80084844,2.13200896,131.978,155.783,-0.087,-2.447
